col0,ra_j2000,dec_j2000,primary_name,gaiaedr3_source_id,hip,hd,tic,parallax,pmra,pmdec,gmag,bp_rp,radial_velocity,spectrum_harps_1d,spectrum_harps_2d,spectrum_sophie_1d,spectrum_sophie_2d,Teff(K),Teff_err(K),logg,logg_err,Fe/H,Fe/H_err,alpha,alpha_err,vmic,vmic_err,vmac,vmac_err,vsini,vsini_err,Notes,w1mpro,w1sigmpro,w2mpro,w2sigmpro,w3mpro,w3sigmpro,j_m,j_msigcom,h_m,h_msigcom,k_m,k_msigcom,Bmag,e_Bmag,Vmag,e_Vmag,Mass,Mass-err,Mass+err,Radius,Radius-err,Radius+err,Age,Age-err,Age+err,MIST logg,MIST logg-err,MIST logg+err,Density,Density-err,density+err,MIST Teff,MIST Teff-err,MIST Teff+err,logLuminosity,logLuminosity-err,logLuminosity+err,deltanu,deltanu-err,deltanu+err,numax,numax-err,numax+err,Unnamed: 75,Unnamed: 76,Unnamed: 77,ra,dec,season_length,airmass_min,airmass_mean,tyr_rise,tyr_set,eff_nights,eff_airmass_mean,eff_seeing,nb_subexp,snr_550,snr_550_texp15,sig_rv_texp15,texp_snr_250,sig_rv_osc_texp15,sig_rv_osc+gr_texp15,HZ_period_inf,HZ_period_sup,HZ_amp_inf,HZ_amp_sup,HZ_mp_min_texp15,HZ_mp_min_osc_texp15,HZ_mp_min_osc+gr_texp15,NIGHTS,FIRST_NIGHT,LAST_NIGHT,ruwe,Teff_spec,Fe/H_spec,logg_spec,vsini_spec,Teff_phot,logRHK,Teff_gspphot,logg_gspphot,source_id,teff_gspspec,logg_gspspec,mh_gspspec,alphafe_gspspec,logg_gspphot_corrected,mh_gspspec_corrected
435,246.37177,71.384575,HD148941,1653270595998453504,80467.0,148941,230085290,28.2998,20.773,-32.282,6.950335,0.784889,3.87,,,,,5999.87591920228,211.472397616942,4.46232336045705,0.352425177870319,-0.0861230424776526,0.11399670401497,0.0344492169910611,0.0,1.14,0.03,5.4,0.0,9.58462851398745,1.16710559763537,,5.497,0.153,5.343,0.058,5.537,0.015,5.94,0.026,5.616,0.021,5.573,0.016,7.818,0.0,7.114,0.023,1.05530634864811,-0.0652331550323098,0.0660902955182474,1.22333135720547,-0.0145340645980767,0.0149453154151507,9.74376696454605,-0.19902914527135,0.164004168414346,4.28647663870039,-0.0363257815070179,0.0323600932338053,0.813386747506853,-0.0718356723853714,0.0739306355111141,6030.27923744302,-143.579237655395,148.698960776738,0.251105717796711,-0.0338617917878149,0.0333125800666535,108.424947099453,-4.27382193707849,4.13911884730717,2141.69299823324,-4.27382193707849,4.13911884730717,,,,16.424784666666667,71.384575,303,1.357810062574306,1.377450922620589,2025.0394739213768,2025.740136025812,209.6910612386465,1.3764161294390869,1.0492989591573545,1.0,297.0,297.0,0.2043,13.762047064079509,0.2195378320811953,0.3673084541190525,454.0599634503632,940.0102258517256,0.0628210234324772,0.080065385073481,5.238088724059275,5.628774560591911,9.41749521180936,243,2021-01-21,2020-09-19,9.179753,6195.03545668436,0.0609999999999999,4.55498899341835,9.68397014666758,5800,,5787.7256,4.2543,1653270595998453504,5762.0,5.019999980926514,-0.25999999046325684,0.36000001430511475,4.302527417756204,-0.17831527636471167
456,332.609,18.797106,HD210483,1776388204359891712,109450.0,210483,258783637,19.6308,353.516,-28.653,7.427002,0.773021,-73.35,,,True,True,5630.82228294676,101.682564105577,3.5856032360745,0.0848034925726243,-0.0590000000000001,0.0794534060466106,0.0275502920894642,0.0,0.91353953423414,0.0290805826701179,4.08,0.0,0.0,0.0,,6.053,0.102,5.989,0.041,6.1,0.016,6.407,0.03,6.131,0.042,6.082,0.018,8.173,0.138,7.59,0.001,1.01559790778811,-0.0359812364152143,0.0412033144578097,1.40066817520543,-0.01322770406194,0.0134877954652202,9.94901636005403,-0.0724010200783791,0.0588310449419769,4.15200085763006,-0.0212571941766129,0.0235703102779867,0.521109347525213,-0.0291003261900058,0.0343470075424067,5810.06260675536,-80.4410658105244,83.0812039653474,0.3035244029836,-0.017261070796769,0.0180045913482152,87.9656567353595,-2.22672460480645,2.53705101876875,1600.57056505286,-2.22672460480645,2.53705101876875,,,,22.17393333333333,18.797106,276,1.0149311824403684,1.0764356737658147,2025.3125018775647,2026.0263159475844,208.15725170896576,1.0723075406212128,0.8757644647906125,1.0,275.0,275.0,0.2068,14.301938838683885,2.770781138158911,3.467687114760028,389.018580970456,838.2940859639707,0.0669608351418214,0.0864893992557228,4.992675616542105,66.89367227882387,83.71874711634253,251,2020-05-01,2021-01-06,1.0116321,5630.82228294676,-0.0590000000000001,3.5856032360745,0.0,5840,-4.72233932230388,5770.9414,4.2033,1776388204359891712,5789.0,3.9000000953674316,-0.20999999344348907,0.12999999523162842,4.2427553062069085,-0.13099976545145348
462,325.27582,26.750666,HD206374,1800378139330660992,107070.0,206374,248046660,36.8163,343.987,-90.947,7.276047,0.864703,-43.01,,,True,True,5309.21757777235,102.286979509016,3.93062252318073,0.0585242608281453,-0.0129999999999999,0.0840514344599786,0.0024102357787975,0.0,0.111674066585015,0.171061954767425,3.22,0.0,0.0,0.0,,5.753,0.132,5.667,0.043,5.796,0.016,6.143,0.018,5.831,0.021,5.774,0.02,8.153,0.095,7.467,0.004,0.949259035228214,-0.0294702171246042,0.0217801282504606,0.878895543513614,-0.0065021385074448,0.0066008402671708,9.29018519277427,-0.51624111775701,0.31306578498558,4.52785504999207,-0.0174198938521899,0.0130566596566251,1.97418401178725,-0.0868868634551847,0.0723715490305543,5607.5713230292,-55.0184211309534,54.9256785561347,-0.162964663014103,-0.0124569546969097,0.0125163887270454,167.270458048476,-3.50526876329624,2.81355934011825,3875.15677309566,-3.50526876329624,2.81355934011825,,,,21.68505466666667,26.750666,287,1.000572353396212,1.06818669952698,2025.2730279561883,2026.0164474672404,217.1953442997292,1.0618102314132254,0.8709992545082836,1.0,301.0,301.0,0.1731,13.670299060809173,0.3601786401701927,0.7583330150750272,294.5381218962426,664.8972437168075,0.0758494662675514,0.0995001042055184,3.611758743059053,7.515184013274488,15.822737708535886,261,2020-04-17,2021-01-02,1.0827302,5309.21757777235,-0.0129999999999999,3.93062252318073,0.0,5560,-4.527749928767512,5493.017,4.4633,1800378139330660992,5684.0,4.690000057220459,-0.15000000596046448,0.12999999523162842,4.547475874889593,-0.07422116081621685
469,310.18808,19.935535,HD197076,1814241194252808704,102040.0,197076,330872058,47.7457,118.708,312.222,6.285079,0.786007,-35.29,True,True,,,5841.63984987441,162.910298247472,4.20357362636645,0.173338783143462,-0.0760000000000005,0.0595826536770457,0.0290542527691833,0.0,1.13339752507528,0.0448226728921168,4.56,0.0,0.0,0.0,,4.905,0.216,4.652,0.095,4.931,0.015,5.252,0.017,5.085,0.051,4.921,0.02,7.057,0.022,6.44,0.023,1.03174832108296,-0.0270291690588744,0.0182975770498595,0.966204404486745,-0.00668314738559,0.0070118250226964,9.05024224152652,-0.537540359057823,0.328317196745447,4.48200687732533,-0.0157303634719943,0.0111507810691744,1.61761021145217,-0.0662821905141038,0.0521816503367829,5981.50748483631,-60.5619016988767,56.6151619817456,0.0315224109203824,-0.0136410594112921,0.0124763057493396,151.21049426423,-2.85253879257286,2.20381986510193,3371.84203476358,-2.85253879257286,2.20381986510193,,,,20.67920533333333,19.935535,290,1.0117317150173804,1.0766820461804834,2025.223685554468,2025.9769795540708,220.09733619979824,1.0682241344428036,0.8709550356418305,1.0,467.0,467.0,0.1216,10.97495689289286,0.2330303419762305,0.5647177700863022,405.0994934553517,863.5607807252334,0.0658714651874486,0.084776287407615,2.902206483429494,5.561695471375068,13.478022809640729,264,2020-03-29,2020-12-17,0.9285767,5841.63984987441,-0.0760000000000005,4.20357362636645,0.0,5800,-4.896825356,5746.573,4.3514,1814241194252808704,5782.0,4.21999979019165,-0.2199999988079071,0.18000000715255737,4.4163288301373145,-0.1404628732745539
471,307.04922,22.128992,HD195034,1818697205647102720,100963.0,195034,210119810,35.5219,-22.644,-244.007,6.938549,0.802354,-1.14,True,True,True,True,5640.35546427139,111.228285442564,4.09867117666225,0.178532406710079,0.0018081716275951,0.0124808402562939,,,1.10335942986701,0.051810067950436,,,,,,5.555,0.147,5.401,0.054,5.57,0.016,5.901,0.029,5.632,0.021,5.579,0.018,7.736,0.022,7.089,0.023,1.00001803385172,-0.0324547424654964,0.0300500596264535,0.980415069600886,-0.0089343572629007,0.009946166378582,9.52585066598193,-0.317744373318297,0.211313443863329,4.45555707052877,-0.0227065129371855,0.020013511170446,1.49881999329674,-0.089326860631747,0.0836989881451866,5811.13385563676,-86.7088544994076,78.6259612129861,-0.0060471177827308,-0.0184973345115205,0.0177926056278272,146.116520183445,-4.00954174843039,3.71900391635717,3219.661491285,-4.00954174843039,3.71900391635717,,,,20.469948,22.128992,293,1.0065858379998982,1.0728807135898488,2025.207238087228,2025.9704005671747,223.01392985798745,1.0641271399067644,0.8705291894809345,1.0,346.0,346.0,0.1643,12.75038251721336,0.322818485833482,0.6424192588776186,357.2449270932882,788.1094082093332,0.0692613479610505,0.0901635674147161,3.704930609657112,7.279489285012953,14.486419820139536,268,2020-03-23,2020-12-15,0.96397793,5640.35546427139,0.0018081716275951,4.09867117666225,,5820,-4.846772085,5691.77,4.3466,1818697205647102720,5790.0,4.21999979019165,-0.09000000357627869,0.07999999821186066,4.410703219638557,-0.01744254207985826
477,314.4153,26.40516,HD199598,1844639838900425472,103455.0,199598,247250544,31.2765,251.123,84.965,6.806028,0.751255,-26.8,,,True,True,5661.31074823386,102.346210347817,3.76811393597596,0.0963136872276761,0.0445000000000002,0.0899805335949931,0.0,0.0,0.919675146058729,0.0368313439833873,3.94,0.0,0.0,0.0,,5.455,0.191,5.287,0.073,5.474,0.015,5.774,0.021,5.556,0.02,5.461,0.021,7.518,0.023,6.934,0.023,1.05605633133551,-0.0386822671594993,0.0387517127187083,1.15451190664644,-0.0101956713975662,0.0100865907323726,9.71766408090361,-0.130967187198452,0.118009600273204,4.33772143840723,-0.0222930588658308,0.0199370900370131,0.969284432067351,-0.0547240932868738,0.0536780491229604,5895.93551074566,-72.7522748230822,76.8143517913622,0.161150174502009,-0.0159727816069928,0.0166908588708976,118.205445916441,-3.06559124277517,2.91085656029972,2434.5207875196,-3.06559124277517,2.91085656029972,,,,20.96102,26.40516,293,1.0007960539223952,1.0683116170938471,2025.230264541364,2025.990137527863,221.177909134086,1.0586416632075464,0.8687061896696444,1.0,368.0,368.0,0.1543,12.363383876171008,1.261241254313298,1.832237045626252,454.0599634503632,940.0102258517256,0.0628210234324772,0.080065385073481,3.852028524901976,31.48630776667513,45.74095504947795,267,2020-04-01,2020-12-23,1.6020886,5661.31074823386,0.0445000000000002,3.76811393597596,0.0,5880,-4.672009763608403,5852.419,4.3127,1844639838900425472,5966.0,4.539999961853027,-0.20000000298023224,0.20000000298023224,4.370972345491086,-0.12153667172947502
480,310.42148,35.54571,HD197310,1870443315230650240,,197310,99896567,28.8734,92.184,48.252,7.279441,0.786125,-29.27,,,True,True,5629.81453623726,102.3567313953,3.9959762816875,0.0660442007672187,-0.0135,0.0986593209396781,0.0032950316151603,0.0,0.911543683491893,0.0491882692871442,3.8,0.0,0.0,0.0,,5.907,0.129,5.831,0.051,5.948,0.016,6.27,0.026,5.991,0.016,5.954,0.023,8.062,0.11,7.424,0.004,0.998935869836172,-0.0444428243839585,0.0447038056950426,1.01614514126333,-0.0092220378126601,0.0092615039272434,9.66388794120926,-0.273099987972216,0.176315552731882,4.42353522921723,-0.0253912072409266,0.024887733546481,1.34234091858889,-0.0839833506366792,0.0898747327412077,5803.77544470204,-72.1978146458278,77.0558480315349,0.0227945892958255,-0.0156618596582707,0.0171191891911938,138.572515788446,-4.0268832783361,4.19981719842497,2991.40637585234,-4.0268832783361,4.19981719842497,,,,20.69476533333333,35.54571,302,1.0072811202667469,1.0759641471053187,2025.203948593779,2025.9868480344148,227.5056803344565,1.0671125938436552,0.8771733521333047,1.0,295.0,295.0,0.193,13.808619268474851,0.3858515443198918,0.8164449320151573,357.2449270932882,788.1094082093332,0.0692613479610505,0.0901635674147161,4.308932561626908,8.614550690538913,18.228011151996785,275,2020-03-23,2020-12-22,1.0208555,5629.81453623726,-0.0135,3.9959762816875,0.0,5890,-4.721785800122213,5739.6055,4.3742,1870443315230650240,5822.0,4.210000038146973,-0.09000000357627869,0.11999999731779099,4.443050480006412,-0.01744254207985826
500,354.4937,46.199436,HD222143,1939093660163197312,116613.0,222143,176791985,43.8426,357.163,-11.729,6.428031,0.805318,-0.14,,,True,True,5708.06311096688,104.390029478702,4.13832557527401,0.115700185753838,0.198,0.100740451644394,0.0,0.0,0.927378820455374,0.0529579224173693,3.77,0.0,0.0,0.0,,5.044,0.199,4.883,0.095,5.082,0.014,5.406,0.034,5.123,8.888,5.076,0.023,7.235,0.02,6.587,0.023,1.05837007702514,-0.0372435001560425,0.0267521606314833,0.994814327103178,-0.0079869418642469,0.0078965363520182,9.20527234820084,-0.495015956681854,0.323099377861862,4.46838254997563,-0.0203093012283606,0.0129961926333131,1.52170563868151,-0.0802266761293005,0.0535091479134406,5790.1238160173,-69.4146386378843,63.2550270977863,4.68e-05,-0.01552806920789,0.0148652923423885,146.997843575175,-3.64073820961636,2.38971073168091,3318.91610371573,-3.64073820961636,2.38971073168091,,,,23.63291333333333,46.199436,287,1.0490753144881362,1.1078315784277346,2025.3717127596296,2026.0921058165447,207.5383663445598,1.1080510642152386,0.91134610795517,1.0,429.0,429.0,0.1327,11.450715310358612,0.2992553943968312,0.6326473394647086,454.0599634503632,940.0102258517256,0.0628210234324772,0.080065385073481,3.419921744093023,7.712358932440514,16.304479220632686,255,2020-05-21,2021-01-30,0.87402326,5708.06311096688,0.198,4.13832557527401,0.0,5760,-4.629164050474541,5683.443,4.3781,1939093660163197312,,,,,4.447621288536652,
501,359.52838,50.447678,HD224465,1940954617956840192,118162.0,224465,346546437,40.7348,-46.113,244.761,6.570978,0.828062,4.96,,,,,5758.63535550566,115.67073966529,4.36657409708557,0.192792146972284,0.092,0.0948671169401875,0.0,0.0,1.15882813140366,0.0402429137946203,4.04,0.0,3.08707147660397,0.787969883161511,,5.135,0.161,4.929,0.078,5.164,0.015,5.492,0.02,5.233,0.057,5.141,0.018,7.398,0.022,6.741,0.023,1.06443096734363,-0.0401669980783952,0.0332979079541091,1.02679019331483,-0.00864008154141,0.0090134724606245,9.32142280068186,-0.437181224327734,0.267066999168598,4.44291399435954,-0.0221957159468502,0.0179817776881501,1.39006086341833,-0.079044143099591,0.0677786859206584,5892.45609066835,-73.8387723871383,68.9616182727705,0.0579165718708867,-0.0153656840331926,0.0150556559862573,140.615239015585,-3.75688791107876,3.12339903323519,3104.4920130815,-3.75688791107876,3.12339903323519,,,,23.968558666666667,50.447678,289,1.077322883727163,1.1320626507379867,2025.3881602268696,2026.1052637903376,205.76691882957093,1.134805651085449,0.9298132824374457,1.0,397.0,397.0,0.1436,11.903262470042844,0.1717149155371553,0.3555947955366796,454.0599634503632,940.0102258517256,0.0628210234324772,0.080065385073481,3.716730787947522,4.44441583096625,9.203691675522853,254,2020-05-27,2020-02-04,3.1437993,5758.63535550566,0.092,4.36657409708557,3.08707147660397,5680,,5609.914,4.3533,1940954617956840192,5776.0,4.210000038146973,0.009999999776482582,0.019999999552965164,4.418555634293073,0.07718848855985931
503,347.4953,47.959404,HD218739,1942533104334263552,114385.0,218739,173418717,32.9913,154.483,-4.642,6.996635,0.793838,-5.75,,,,,5829.66723492314,210.578081234664,4.57663387355982,0.275559816647484,0.0225374829066979,0.0896568199794965,0.0,0.0,1.07,0.05,4.41,0.0,6.03874826518647,1.01765633283146,,5.58,0.055,5.176,0.026,5.338,0.014,6.002,0.021,5.746,0.023,5.67,0.021,7.788,0.022,7.149,0.023,1.00881262292256,-0.0427972471331773,0.0509133793787751,1.12927556990401,-0.0119056530242236,0.0123401834039871,9.77468738019457,-0.156824042112268,0.127409426355598,4.33623892260207,-0.0265746188916571,0.0257812609085857,0.988202907444837,-0.0674453501354524,0.0688616717190612,5959.54591726322,-96.6235661618266,95.6349301267901,0.160543202045169,-0.0197225687510164,0.0198975855654441,119.382985864851,-3.67782167426978,3.69248855302185,2415.47004409754,-3.67782167426978,3.69248855302185,,,,23.166353333333333,47.959404,288,1.0598613422641907,1.1184814813284756,2025.3453968120448,2026.0756583493053,210.93776330605576,1.117777743130635,0.9104925280389984,1.0,329.0,329.0,0.173,13.075650820395126,0.1777776665359723,0.2587094685264073,373.0653118788716,813.1422084169923,0.0680900039476034,0.0882830315111676,4.080233575966109,4.192915630387173,6.101705548565287,258,2020-05-12,2021-01-24,1.0353901,6022.84702003522,0.1705,4.63524777329134,6.44964112241889,5600,,5725.6826,4.382,1942533104334263552,5851.0,4.949999809265137,-0.03999999910593033,0.1899999976158142,4.452192097066892,0.029872975883960887
506,320.2559,40.344975,HD203454,1965602679357877504,105406.0,203454,373445744,37.468,-9.822,-213.495,6.247504,0.744052,30.88,,,,,5995.90752034187,246.131958250844,4.14808628439188,0.523787584534224,-0.299236083902614,0.128561464119673,0.119694433561046,0.0,1.18,0.04,5.64,0.0,16.5057649103027,1.67524383294186,SB,4.798,0.226,4.581,0.118,4.853,0.015,5.227,0.034,4.903,0.017,4.871,0.02,6.927,0.072,6.397,0.011,1.01329474900487,-0.0590862400342109,0.0228950279099374,1.26311795925059,-0.0171579838910796,0.0167369391168279,9.83546873556469,-0.170311993130978,0.130915983746942,4.2408225769101,-0.0353865222361094,0.0374367557664108,0.709036053132954,-0.0636362240052225,0.073609352035017,6052.16663490793,-140.287220090228,161.127544147856,0.284985813455279,-0.0316737155291915,0.0340842911436666,101.612060504988,-4.05242907279794,4.37832724629487,1922.55247390485,-4.05242907279794,4.37832724629487,,,,21.350393333333333,40.344975,299,1.021229525011372,1.0897040315013815,2025.243422515156,2026.013157973792,223.6440215162376,1.0803501326900573,0.8822618170775904,1.0,463.0,463.0,0.1694,11.022262960823326,0.3275503821415499,0.713012312021685,373.0653118788716,813.1422084169923,0.0680900039476034,0.0882830315111676,3.880170861473175,7.502664984947138,16.331815802704615,271,2020-04-05,2020-12-31,3.944775,6842.38254971311,-0.0289999999999999,4.69420134287173,16.3023550922151,5960,,5852.059,4.2309,1965602679357877504,,,,,4.2751025665747635,
507,332.83832,47.147938,HD210731,1975429427091671808,,210731,455681786,23.6393,-7.622,-4.926,7.24927,0.754639,-20.96,,,True,True,5784.23995679997,101.560115081497,3.88171795799267,0.0800099510110065,-0.0730000000000004,0.0864351308012836,0.0312776867039978,0.0,0.92422789123707,0.0430464175707933,4.47,0.0,0.0,0.0,,5.999,0.107,5.87,0.04,5.956,0.015,6.234,0.023,5.979,0.023,5.951,0.033,7.968,0.024,7.393,0.002,1.05771600236325,-0.0391565629954986,0.0409100228482617,1.21983528311203,-0.0112276333216494,0.0113780412324562,9.75059927794157,-0.116218341022783,0.0973567462512435,4.28941393507551,-0.0213698566876763,0.0221537482168328,0.821552460051993,-0.0447672026285277,0.0503858629777261,5992.03301028494,-76.3991998903593,75.5215109734281,0.237196419748075,-0.0160481419505858,0.0158704386174797,109.025705848395,-2.71075303624126,2.91820867502624,2163.05888637721,-2.71075303624126,2.91820867502624,,,,22.189221333333336,47.147938,295,1.0546341122974936,1.1167003156349855,2025.2927649168764,2026.0427634148243,218.1967363495652,1.112159738923777,0.89993046921309,1.0,294.0,294.0,0.1935,13.832083379312204,0.7126666777475862,1.3111024208306403,454.0599634503632,940.0102258517256,0.0628210234324772,0.080065385073481,4.863526501369682,17.91252337916523,32.95390888744064,264,2020-04-23,2021-01-11,0.90428185,5784.23995679997,-0.0730000000000004,3.88171795799267,0.0,5950,-4.748463915615376,5828.6665,4.2603,1975429427091671808,5846.0,4.0,-0.25,0.2199999988079071,4.309559430879651,-0.1688521826427332
510,342.6931,52.061436,HD216275,1990119967591008384,112812.0,216275,67069964,30.9876,143.874,170.223,7.076345,0.748735,13.57,,,True,True,5742.9321069777,109.316803720092,3.99401922521209,0.132773137298844,0.0194999999999998,0.149925133168377,0.0,0.0,0.585036666946221,0.0538874215760837,4.15,0.0,0.0,0.0,,5.833,0.123,5.664,0.046,5.8,0.015,6.106,0.018,5.863,0.02,5.794,0.02,7.788,0.023,7.218,0.023,1.05728951405994,-0.03809476992622,0.0277104354255753,1.00150501970083,-0.0074566649084626,0.0080023068908241,9.15259170990103,-0.499837566805052,0.318665492011274,4.46161100969213,-0.0187784427395759,0.0130154809141896,1.48740541539313,-0.0705304356633949,0.0527349951423446,5941.26397905247,-68.6450723685794,63.5816151112022,0.0510077681001191,-0.0148830234051854,0.0142267164963088,145.252667196483,-3.25312162977221,2.3399904019125,3228.27457069092,-3.25312162977221,2.3399904019125,,,,22.846206666666667,52.061436,291,1.0899788435405935,1.1458890892620668,2025.332238838253,2026.065789868961,212.9015602675543,1.1446676101173272,0.9213205389258244,1.0,315.0,315.0,0.1812,13.36306209562122,0.398823414763159,0.8722166089554078,454.0599634503632,940.0102258517256,0.0628210234324772,0.080065385073481,4.610661233379746,10.148121729650269,22.193682704308163,258,2020-05-07,2021-01-19,0.9434684,5742.9321069777,0.0194999999999998,3.99401922521209,0.0,5940,-5.094862639010415,5867.156,4.3223,1990119967591008384,5916.0,4.21999979019165,-0.2800000011920929,0.20999999344348907,4.3822235664886,-0.19724149201091248
520,293.35648,21.840326,HD184385,2018474482692959232,96183.0,184385,373071009,47.9716,-21.439,-205.771,6.707095,0.899772,11.34,,,True,True,5318.8789592985,102.458109014355,3.9922831836694,0.0541898910676521,0.1375,0.0830060740152459,0.0,0.0,0.713711148551546,0.0729724299339964,3.03,0.0,0.0,0.0,,5.161,0.204,4.984,0.067,5.188,0.014,5.567,0.02,5.254,0.042,5.166,0.02,7.598,0.055,6.893,0.002,0.970305295442254,-0.028245312556031,0.0204199736630165,0.892452496275296,-0.0064826947016712,0.0063662686531766,9.25169392129937,-0.502656060976317,0.32128751213383,4.52471932787478,-0.0167222031470784,0.0113573543954466,1.93145705784648,-0.0804485541558382,0.061974677400146,5532.56711375485,-53.6315732928324,54.7009951220462,-0.173269297952032,-0.0119630355779862,0.0130810104487198,165.392014252686,-3.24505629212439,2.4829459432263,3870.6123694621,-3.24505629212439,2.4829459432263,,,,19.557098666666665,21.840326,299,1.0072344735211256,1.0741694331306613,2025.1546061920585,2025.9342161392465,227.45826479622733,1.0622311287189337,0.8707319844987729,1.0,392.0,392.0,0.1329,11.978935593748874,0.2647357423877415,0.6167665190788403,318.1119076325314,713.7715223240443,0.0730553818518328,0.0956412650706562,2.813334388698693,5.604139713898506,13.056211120560496,274,2020-03-04,2020-12-02,0.82408273,5318.8789592985,0.1375,3.9922831836694,0.0,5520,-4.602806479634481,5435.0195,4.439,2018474482692959232,5665.0,5.039999961853027,-0.25,0.17000000178813934,4.518996221739635,-0.1688521826427332
533,294.49677,33.893272,HD185501,2047188847334279424,96576.0,185501,69452016,30.66,-98.119,51.913,7.280156,0.923501,,,,,,5042.04175559032,126.316687531702,3.22472649662696,0.296788474492137,-0.753,0.221418102031424,0.29728404563278,0.0,0.0,0.0,4.41,0.0,7.97881566172762,0.765984070854066,SB,5.691,0.125,5.565,0.042,5.674,0.016,6.089,0.023,5.716,0.021,5.667,0.018,8.237,0.023,7.51,0.03,0.907062548714118,-0.0215397893512451,0.0307499638910759,1.11148019301655,-0.0090549618005741,0.0101878591193267,10.1019912699291,-0.0588173276378061,0.0211565154852948,4.30316977240676,-0.0088634112547598,0.0159461382728159,0.931168252353374,-0.0206293254232804,0.0355891342559853,5572.01233700689,-68.8180315509953,68.6259175247642,0.0302065590916041,-0.0168762995254465,0.0160841585441591,116.756377737109,-1.17385825258881,1.77324740262097,2318.89796651553,-1.17385825258881,1.77324740262097,,,,19.633118,33.893272,308,1.004147521607591,1.0725790647481854,2025.1480272051624,2025.9473741130384,231.9409032603652,1.0600881105224942,0.875176732472331,1.0,298.0,298.0,0.2108,13.738936977137094,5.1550686075298415,6.055274391818927,250.66334740579285,574.246074790783,0.0819645710127363,0.1080509451929458,3.9387209596290464,96.32057292601286,113.1405890102573,282,2020-03-01,2020-12-07,1.6355618,5042.04175559032,-0.753,3.22472649662696,7.97881566172762,5450,,5300.497,4.3005,2047188847334279424,,,,,4.356673918806744,
535,289.9125,37.33054,HD181655,2051069711047203712,94981.0,181655,1714738338,39.8305,-61.445,-183.735,6.127782,0.84008,2.2,,,True,True,5494.02618392814,101.660294131221,3.98157503013692,0.0440773470177227,0.101999999999999,0.0710069060731694,0.0,0.0,0.698202452602959,0.0770493558983985,3.33,0.0,0.0,0.0,,4.707,0.213,4.46,0.061,4.716,0.014,5.028,0.02,4.753,0.015,4.677,0.017,0.0,0.0,6.26,0.046,1.04983895678126,-0.0342253590414063,0.0384541355296171,1.30993957503987,-0.0102032158655889,0.0107146895276293,9.89805153925464,-0.082713766180067,0.0671311756939783,4.2245518695591,-0.0196045356667112,0.0211450158359758,0.658553053594219,-0.0331741657786031,0.0380159878274887,5774.53523467345,-65.2610393743616,64.6624932524483,0.234946725224187,-0.0140625149767973,0.0142381127570433,98.2864065930384,-2.21173665108549,2.43634717099393,1898.11877438105,-2.21173665108549,2.43634717099393,,,,19.3275,37.33054,310,1.0114488983455272,1.0798878939650716,2025.128290244474,2025.9375056326944,235.59813518985683,1.0690942787648507,0.8840266590438541,1.0,504.0,504.0,0.1073,10.564428184106458,0.3051498197622205,0.7254418639417987,437.6247334879743,914.4226139116208,0.0638035130104803,0.0815692165488893,2.5554574611101777,7.267449987584271,17.277127901321002,285,2020-02-23,2020-12-03,6.074205,5494.02618392814,0.101999999999999,3.98157503013692,0.0,5740,,5582.124,4.2238,2051069711047203712,5663.0,4.260000228881836,-0.05000000074505806,0.12999999523162842,4.266781351045351,0.02040987158614096
537,301.29074,38.47849,HD190771,2061876742143320064,98921.0,190771,274764311,52.5334,258.587,109.215,6.013729,0.819118,-25.65,,,,,5845.59699335121,222.734151326314,4.60414373496899,0.360964057807616,0.102955770571706,0.0914546827983713,0.0,0.0,1.07,0.04,4.4,,3.36140508289901,1.59846187875995,,4.598,0.237,4.36,0.127,4.65,0.015,4.923,0.037,4.743,0.036,4.621,0.018,6.809,0.057,6.166,0.017,1.07156272194714,-0.0294697517499352,0.0183491610086046,1.00441690193054,-0.0078106000508549,0.008479892662816,9.01361395933448,-0.529624611642433,0.358457478545695,4.46555264443546,-0.0166987350482213,0.0098520527941952,1.49700515439964,-0.0662895681796682,0.0436712217366757,5927.11485423468,-77.6613976075187,74.5393488140117,0.0490541234454771,-0.0176672999516337,0.018312741133732,145.661005765672,-3.00824420408924,1.89240591381142,3259.67554786891,-3.00824420408924,1.89240591381142,,,,20.08604933333333,38.47849,308,1.01482618889273,1.083114787940234,2025.1677641658505,2025.9671110737268,231.46730187301927,1.0721045330327843,0.8817206928424317,1.0,527.0,527.0,0.1077,10.331323384942053,0.1148466775970246,0.2167199128332708,470.6046035129048,965.6975785396676,0.061870488391202,0.0786222016811627,2.668620293319607,2.845702641186204,5.369945750727231,281,2020-03-09,2020-12-14,1.3883407,5890.11033943525,0.2065,4.57728269047339,4.05624736988101,5720,,5680.336,4.3444,2061876742143320064,,,,,4.408124814826627,
