,ra_j2000,dec_j2000,primary_name,gaiaedr3_source_id,hip,hd,tic,parallax,pmra,pmdec,gmag,bp_rp,radial_velocity,spectrum_harps_1d,spectrum_harps_2d,spectrum_sophie_1d,spectrum_sophie_2d,Teff(K),Teff_err(K),logg,logg_err,Fe/H,Fe/H_err,alpha,alpha_err,vmic,vmic_err,vmac,vmac_err,vsini,vsini_err,Notes,w1mpro,w1sigmpro,w2mpro,w2sigmpro,w3mpro,w3sigmpro,j_m,j_msigcom,h_m,h_msigcom,k_m,k_msigcom,Bmag,e_Bmag,Vmag,e_Vmag,Mass,Mass-err,Mass+err,Radius,Radius-err,Radius+err,Age,Age-err,Age+err,MIST logg,MIST logg-err,MIST logg+err,Density,Density-err,density+err,MIST Teff,MIST Teff-err,MIST Teff+err,logLuminosity,logLuminosity-err,logLuminosity+err,deltanu,deltanu-err,deltanu+err,numax,numax-err,numax+err,Unnamed: 75,Unnamed: 76,Unnamed: 77,ra,dec,season_length,airmass_min,airmass_mean,tyr_rise,tyr_set,eff_nights,eff_airmass_mean,eff_seeing,nb_subexp,snr_550,snr_550_texp15,sig_rv_texp15,texp_snr_250,sig_rv_osc_texp15,sig_rv_osc+gr_texp15,HZ_period_inf,HZ_period_sup,HZ_amp_inf,HZ_amp_sup,HZ_mp_min_texp15,HZ_mp_min_osc_texp15,HZ_mp_min_osc+gr_texp15
698,86.07332,-10.016731,HD38277,3.01e+18,27058.0,38277,279696912,26.4246,65.837,-143.823,6.970327,0.781739,32.61,True,True,True,True,5809.29329655317,102.020997306859,3.88668984205858,0.0769080851089469,-0.0083419585070966,0.104667352554835,,,1.09505870195694,0.151704949450627,,,,,,5.58,0.152,5.418,0.049,5.574,0.016,5.959,0.02,5.694,0.049,5.597,0.02,7.727,0.022,7.129,0.023,1.03512746878266,-0.0461628653094336,0.0519570800619951,1.30525499701482,-0.0123848243594311,0.0129175036811879,9.87904407541421,-0.110009413373099,0.0874899160710001,4.22179742040064,-0.0257334221487717,0.0268830522790138,0.657022094600066,-0.0423997196841852,0.0483357391859056,5877.23843183266,-85.7964137012959,83.9097383135822,0.262187599908814,-0.0190346919509432,0.0189957083531216,98.1408945351354,-2.8484238762417,3.08583463205206,1867.73216971076,-2.8484238762417,3.08583463205206,,,,5.738221333333333,-10.016731,222,1.2823473410742872,1.300316247984691,2025.680925143747,2026.243422515156,140.32539819748666,1.3011330831289043,1.113672596217815,1.0,292.0,292.0,0.197,13.8793726912051,0.6298589708584031,1.2144552364729024,421.3031025565775,888.9382417334455,0.06481970060341796,0.08313795382479185,5.983985240068267,19.132318705285655,36.8897574100379
699,82.74975,-10.081085,HD36379,3.01e+18,25840.0,36379,34507428,24.3859,160.255,-315.213,6.811858,0.728552,23.2,True,True,True,True,5798.89815241505,106.615586605122,3.70412908562029,0.168514460390116,-0.209776209631182,0.0487236314105271,,,1.1625233006152,0.250365558162334,,,,,,5.549,0.157,5.403,0.059,5.567,0.015,5.912,0.021,5.632,0.031,5.564,0.021,7.513,0.023,6.952,0.023,1.00355575768708,-0.0295110830622296,0.0329715762810217,1.41789233555984,-0.0130200625487347,0.0131961334047794,9.92519873584664,-0.0612860901779406,0.0535126997087563,4.13662415797955,-0.0197467026884448,0.0199306971722635,0.496889089507471,-0.0262530577341856,0.0278028153480948,5929.36646144786,-77.580378006277,80.0927370753725,0.349472678265969,-0.016853222929561,0.0172116415073669,85.904317922259,-2.0459193433568,2.05683205844522,1529.00798171239,-2.0459193433568,2.05683205844522,,,,5.51665,-10.081085,222,1.2833696670423758,1.301109097302316,2025.6710566634024,2026.23684352826,142.31987730051603,1.3044130131317766,1.1088727252162762,1.0,314.0,314.0,0.1827,13.384323942154682,2.118784025440924,2.774301088761979,357.2449270932882,788.1094082093332,0.06926134796105053,0.09016356741471616,5.157203602469612,59.80843245133552,78.31218155062204
700,89.58974,-4.650673,HD40397,3.02e+18,28267.0,40397,39543054,41.5366,74.849,-200.354,6.823622,0.893435,143.25,True,True,,,5583.87678159195,155.159710603303,4.36902546523641,0.135458813217507,-0.0709999999999997,0.0725779645453685,0.0293509407593179,0.0,1.02480574399546,0.0409972177310621,3.53,0.0,2.07228450884486,0.35574152456273,,5.228,0.132,5.022,0.091,5.121,0.014,5.662,0.021,5.266,0.038,5.166,0.023,7.707,0.021,6.996,0.023,0.911689875683208,-0.0282076601595235,0.043399695196718,1.04015276121618,-0.0099197666685251,0.0093661466540766,10.0078576437257,-0.138440664027561,0.0862149938415584,4.36329146581108,-0.0197654759393693,0.025868947744514,1.14188640039468,-0.05631918118732,0.0785494098706476,5646.56413979174,-83.2896208304373,100.689880525915,-0.0039114026806563,-0.0213365076090043,0.0245309128818945,128.741324587145,-2.86691848437998,3.95512794024069,2643.12387495363,-2.86691848437998,3.95512794024069,,,,5.972649333333333,-4.650673,232,1.19783307198326,1.2257717353792772,2025.6743461568503,2026.26973846274,149.09119719498807,1.2278970824166393,1.06969817418815,1.0,328.0,328.0,0.1665,13.095568045679592,0.1835595240376266,0.3348099985970004,250.66334740579285,574.246074790783,0.08196457101273633,0.10805094519294582,3.8802661613090974,4.277836694950189,7.802714162305628
701,87.145584,-4.094645,HD38858,3.02e+18,27435.0,38858,176521059,65.7446,61.427,-229.291,5.805881,0.81631,31.61,True,True,,,5727.8979720502,169.15468708809,4.17571132384933,0.183117552694475,-0.217,0.0611356148877666,0.0855820754633627,0.0,1.01884574554738,0.0512839638769092,4.2,0.0,0.0,0.681647078880669,,4.425,0.238,4.215,0.132,4.414,0.014,5.26,0.294,4.595,0.076,4.405,0.015,6.6,0.014,5.96,0.014,0.90151574066364,-0.044799878951145,0.051520859397362,0.909072522849435,-0.0108101102179748,0.0116350351611161,9.75761356142175,-0.409986525077795,0.219560658776627,4.47558458439386,-0.0321803672966814,0.0341489093300904,1.69258263229713,-0.13725736088928,0.158567728613842,5730.05817289075,-120.681464875206,124.508606576799,-0.095347873251321,-0.027761144263509,0.0280699129841972,155.35735914422,-5.87392832513538,6.51861699012324,3397.24469600117,-5.87392832513538,6.51861699012324,,,,5.8097056,-4.094645,233,1.1901753509680837,1.218736412396319,2025.6644776765063,2026.263159475844,151.091981651749,1.2228436596531636,1.0614823390171368,1.0,523.0,523.0,0.1094,10.37075606028559,0.2361163336214154,0.5435807806553669,241.692585433878,556.1500171127647,0.08345661881152033,0.11018022664593868,2.487340708137748,5.368389108526328,12.358963472444154
702,112.341095,-14.998662,HD59438A,3.03e+18,,59438A,748883013,27.4087,-184.411,-228.085,6.232179,0.708561,,,,,,6136.61935068806,103.65661720905,4.5940632513968,0.161232380023952,-0.136,0.544655608439163,0.0534078343969317,0.0,4.22694369404295,0.115617838161498,0.0,,0.0,0.0,,4.739,0.205,4.475,0.124,4.793,0.015,5.097,0.02,4.904,0.027,4.794,0.017,0.0,0.0,6.313,0.046,1.30833624566063,-0.118414344198688,0.0672947116311411,1.75178669809418,-0.0170250065511113,0.0159465809155024,9.52000272922635,-0.0812349656634162,0.158054986166619,4.06786096031946,-0.0423675978368747,0.0260086282522805,0.346205936261672,-0.0334915081225117,0.0223022575033934,6201.18865850022,-88.3510976671678,91.8709315805218,0.609784746339651,-0.0185836524304516,0.0200052390281144,70.6494988224756,-2.84828465544661,1.8682434889743,1280.65680416897,-2.84828465544661,1.8682434889743,,,,7.489406333333333,-14.998662,210,1.385649208488296,1.3931668356996327,2025.763162479948,2026.28618592998,128.23014806829252,1.3939095129061314,1.2040174679252944,1.0,378.0,378.0,0.1607,12.198750911856663,0.168869966728291,0.2816617883726257,859.627144863182,1605.2492155545547,0.0456378059716013,0.05619989956312808,7.252629583164627,7.621352311148907,12.711814678272304
703,113.83576,-14.04751,HD60718,3.03e+18,,60718,405164570,13.4343,-86.077,-87.45,7.494987,0.772592,30.49,,,,,,,,,,,,,,,,,,,,6.115,0.096,5.992,0.032,6.137,0.016,6.511,0.024,6.192,0.036,6.126,0.023,8.216,0.024,7.631,0.002,1.25927183510017,-0.0967699120611978,0.162119746595233,1.95531138370606,-0.034655716893532,0.0313161780019333,9.6129944465271,-0.212616593077557,0.112920231837242,3.95793644601127,-0.0486408988195985,0.0606589017158172,0.240831847011762,-0.0297258397893909,0.0390875372179721,6172.60460881561,-204.025594059463,230.377996570146,0.698237392620614,-0.0457770326182778,0.0479070285279811,59.5135574387833,-3.10170596670011,3.40883646308655,990.353194992375,-3.10170596670011,3.40883646308655,,,,7.589050666666665,-14.04751,213,1.3642066581289798,1.3735314839788595,2025.763162479948,2026.2927649168764,129.69317059095593,1.3734952424231848,1.1916686735416488,,,,,,,,776.2111593087338,1469.0293620869188,0.04824243881088055,0.05967321718017501,,,
704,113.62047,-13.870156,HD60552,3.03e+18,36836.0,60552,749281577,21.6494,-74.838,84.629,6.597728,0.636426,12.21,,,,,,,,,,,,,,,,,,,,5.468,0.155,5.327,0.065,5.533,0.015,5.791,0.019,5.56,0.029,5.505,0.018,0.0,0.0,6.674,0.046,1.34643079569176,-0.0796560066994552,0.0785776003168499,1.54596179443003,-0.0239509805379052,0.02201302224268,9.30409143521489,-0.251453956668756,0.156380298339338,4.18951897219247,-0.0348521879181627,0.0362344550642026,0.517829776641234,-0.0423062210765861,0.0521561579655663,6544.07230909958,-159.498434517121,195.568535128305,0.595077395851967,-0.0321982686592975,0.0387723742989294,84.5202337397747,-2.82780770519906,2.57430189825348,1649.43218745094,-2.82780770519906,2.57430189825348,,,,7.574698,-13.870156,213,1.3603037362293169,1.3702224607318756,2025.7598729865,2026.2960544103248,131.89823547690318,1.371664392840274,1.1874938777861157,,,,,,,,927.0978305855339,1715.087749210156,0.04375575174066231,0.053714154364381074,,,
705,116.98633,-12.192708,5Pup,3.04e+18,38048.0,63336,334453577,34.7221,-106.436,78.228,5.566444,0.669652,27.35,,,,,,,,,,,,,,,,,,,,4.246,0.265,3.914,0.201,4.243,0.015,4.759,0.232,4.431,0.076,4.241,0.034,6.118,0.022,5.479,0.023,1.4157869854009,-0.126984511652152,0.209640913628287,1.72043111290838,-0.103086436885978,0.0693984738382476,9.28695802267118,-0.595780703236832,0.269917973371463,4.11837605250713,-0.0743478154007278,0.110335924839514,0.39433920733512,-0.0750614331811257,0.147117553782232,6635.62774541985,-490.379527073168,921.862651985379,0.712952822187695,-0.0996794608611489,0.172521343820607,73.0827826485362,-4.96566647899414,6.37202922008389,1386.66504470907,-4.96566647899414,6.37202922008389,,,,7.799088666666666,-12.192708,217,1.325286966631107,1.3383687325029767,2025.7598729865,2026.3092123841168,134.88835574672817,1.3393401637336515,1.1671094048296726,,,,,,,,1046.5443269686975,1908.9166746093783,0.04082240215134021,0.04987792042096205,,,
706,120.88379,-8.173405,HD66488,3.04e+18,39425.0,66488,169972229,18.8445,-22.994,43.101,7.313592,0.644935,40.39,True,True,,,6264.88016962973,120.409295650817,3.40023477529333,0.113962105502772,-0.151096107073771,0.0339150720851507,0.0604384428295082,0.0,1.81,0.11,3.8,0.0,12.9372974590002,0.266127204240239,,6.219,0.096,6.142,0.033,6.247,0.015,6.519,0.021,6.327,0.02,6.259,0.024,7.879,0.0,7.43,0.03,1.17793395801636,-0.0330167560925936,0.0160093895240865,1.29086702755067,-0.0119604257642387,0.012801724064389,9.42327556242091,-0.140675066495009,0.116832454687188,4.28816617880645,-0.0196369783294674,0.0178554875635202,0.778810209412431,-0.0402594561640415,0.0409524457575455,6374.14896369861,-92.9163579629194,97.0245866447504,0.392768556641196,-0.0194465522398502,0.0208094223391641,104.70644386909,-2.22821002717824,2.11907282748297,2095.31330282006,-2.22821002717824,2.11907282748297,,,,8.058919333333334,-8.173405,225,1.252195434540716,1.2725372892643527,2025.7565834930515,2026.332238838253,142.57520623453928,1.2748688352043,1.1238046619808124,1.0,248.0,248.0,0.2452,15.060362416921851,8.637798156583449,10.079922742217432,645.2462766663481,1253.9854059908414,0.053129322507742334,0.06630148711980596,9.014956460164942,317.57493594328224,370.59569593359123
707,115.50824,-11.852686,HD62128,3.04e+18,37520.0,62128,62355113,18.877,-26.753,45.889,7.379514,0.826179,105.95,True,True,,,5749.03855812291,155.048256406711,4.02005539432838,0.148553536175396,0.314999999999999,0.079952261924546,0.0,0.0,1.25762339581628,0.0343966488842275,3.82,0.0,3.26850428616008,0.296501144012077,,5.995,0.113,5.929,0.042,5.999,0.015,6.379,0.026,6.091,0.031,5.982,0.02,8.217,0.022,7.53,0.03,1.19663322340289,-0.0739468642683514,0.0377612876593996,1.51548297802484,-0.0142007131560031,0.013712044987654,9.73642020100674,-0.0885088096208495,0.125965337280586,4.1538068185725,-0.029008272287113,0.0217026356305814,0.491885558266219,-0.040142632749321,0.0298906759570953,5797.54840469114,-74.8351885886486,89.1562714552238,0.367039542897591,-0.0178141381665475,0.0202822920720996,84.5816953840551,-2.76859002076118,2.24788135740205,1620.56297700491,-2.76859002076118,2.24788135740205,,,,7.700549333333333,-11.852686,218,1.3184182478371018,1.3318804671352422,2025.7565834930515,2026.3092123841168,135.62182225171605,1.3332590194899483,1.1625188378291915,1.0,239.0,239.0,0.193,15.341305307422992,0.4094134068111477,0.8450249223773354,677.6671369706852,1307.3752574677194,0.05181221897303513,0.06450006283410756,7.460359896607856,15.82575834874344,32.66419711159605
708,116.37183,-10.160671,HD62816,3.04e+18,37844.0,62816,31774464,17.5245,8.873,-1.276,7.439514,0.620664,-3.79,True,True,,,6366.37128956444,73.9976256840813,4.42885751718407,0.0908082309671907,0.0974999999999997,0.23073832911642,0.0,0.0,2.0131402162311,0.0506037057197196,4.38,0.0,,,EW only,6.385,0.088,6.287,0.025,6.397,0.017,6.654,0.024,6.467,0.055,6.37,0.02,8.012,0.023,7.55,0.03,1.2564911527956,-0.0678971670357442,0.0504316718734847,1.30904298055712,-0.0100981173269528,0.0104251569091427,9.19667514704542,-0.300475916681791,0.243580825592687,4.30490802634496,-0.0291539004282964,0.0213046681497744,0.804328862045839,-0.0593740505214296,0.0388320718645607,6390.89533090654,-65.6656595965742,63.3573666088996,0.408436419711194,-0.0137831573409778,0.0141199872883021,105.786648823187,-3.31891518418665,2.27145312268715,2178.97849992989,-3.31891518418665,2.27145312268715,,,,7.758122,-10.160671,221,1.2863654506300988,1.3027338460668942,2025.753293999604,2026.315791371013,139.38034495083713,1.305592289503197,1.1425181176396642,1.0,229.0,229.0,0.265,15.672689232321485,0.2935365508879315,0.5103236755624712,776.2111593087338,1469.0293620869188,0.04824243881088055,0.05967321718017501,10.852137845630812,12.02075136968625,20.898501407897783
709,116.46222,-7.529657,HD62883,3.04e+18,37879.0,62883,31838435,17.3399,-12.883,-42.224,7.347372,0.674298,27.75,,,,,,,,,,,,,,,,,,,,6.036,0.098,5.929,0.044,6.061,0.015,6.44,0.027,6.153,0.026,6.085,0.024,7.963,0.024,7.46,0.03,1.22744291298908,-0.133409575914323,0.124977700033313,1.54059788618776,-0.035983153997635,0.0311102824835061,9.54024243417117,-0.313008195882155,0.249295940847363,4.15124527317559,-0.0617858017805517,0.0638036169135221,0.483315131771256,-0.0786054268891494,0.0792405340372759,6321.70654312961,-277.251257608963,297.469442795704,0.531038426293268,-0.060787556556839,0.0618863035260355,82.784560689512,-5.52878434675158,4.92221431702923,1546.86240517327,-5.52878434675158,4.92221431702923,,,,7.764148,-7.529657,227,1.24157582783121,1.2630994703329128,2025.7467150127072,2026.325659851357,143.18883655133368,1.2653233301513065,1.1159261669051403,,,,,,,,726.7105984019546,1387.9370316922646,0.04996046226720932,0.06198632246470635,,,
710,110.70064,-9.63197,HD57863,3.05e+18,35775.0,57863,187571246,16.17,-36.894,-87.362,7.239003,0.706457,,,,,,,,,,,,,,,,,,,,,6.05,0.103,5.937,0.039,6.057,0.015,6.359,0.032,6.098,0.053,6.019,0.031,7.916,0.025,7.37,0.03,1.31967799951043,-0.0994133415543388,0.103081402135047,1.64139512470015,-0.0392804834615408,0.0342775339045149,9.4335269524773,-0.255085403877725,0.171266328317856,4.12715038950776,-0.0476792716334193,0.053092834419652,0.423812654119435,-0.049293813334691,0.0633065348118751,6425.1372106106,-242.659714164923,309.784175362143,0.615367387639713,-0.0498513860973818,0.0609926517195042,77.1661555444259,-3.71716296742686,3.55567802657282,1442.96335525372,-3.71716296742686,3.55567802657282,,,,7.380042666666668,-9.63197,223,1.276674947437145,1.294532701511781,2025.740136025812,2026.3026333972207,138.59408018140914,1.2947488457062233,1.1351392739747153,,,,,,,,876.4365999918624,1632.6406732111952,0.045151649296853044,0.055555917064622665,,,
711,110.32005,-8.8778,HD57517,3.05e+18,35642.0,57517,752378700,30.243,23.419,-157.793,6.422416,0.703568,-2.37,,,,,,,,,,,,,,,,,,,,5.185,0.152,4.979,0.08,5.191,0.016,5.542,0.02,5.281,0.034,5.173,0.021,0.0,0.0,6.519,0.046,1.11083636124149,-0.0836514278784464,0.107826665891134,1.3399233470462,-0.0264215097295624,0.0198811809855235,9.70420617396443,-0.29753141244861,0.168618251894037,4.2300394910936,-0.0426290738720461,0.0524880345460987,0.657103821972468,-0.071582923913998,0.100782386876725,6087.37167656067,-159.694186134255,261.066935216728,0.344912559736839,-0.0343592792126783,0.0562573397429759,97.3169128419028,-4.57811284479244,5.9463569948811,1877.22897587353,-4.57811284479244,5.9463569948811,,,,7.354669999999999,-8.8778,224,1.263540299801276,1.2829085842179642,2025.736846532363,2026.3059228906689,140.8635084970596,1.2845488019564004,1.1259718309996445,,,,,,,,533.735421590162,1069.3798881893965,0.05835711142955758,0.07356915745672095,,,
712,103.436775,-9.515465,HD50639,3.05e+18,33109.0,50639,123838254,25.7464,-68.858,-31.189,6.922631,0.708052,-4.26,,,,,,,,,,,,,,,,,,,,5.73,0.129,5.563,0.047,5.699,0.015,6.044,0.026,5.81,0.031,5.685,0.024,7.588,0.025,7.058,0.023,1.16430634658173,-0.117146300310299,0.0774584981761817,1.22843256634616,-0.0189094642383021,0.0203344723740939,9.37350949043116,-0.542495142329219,0.379068181168176,4.32751049627951,-0.0585972329104481,0.0370800868592083,0.893261696542559,-0.126223349191481,0.0954725135287923,6266.31535814632,-215.113588852606,197.029834912139,0.320289755225117,-0.0463752362489818,0.0427980448373315,112.307274140389,-6.98126898026899,4.64647864647539,2307.26132661342,-6.98126898026899,4.64647864647539,,,,6.895784999999999,-9.515465,224,1.2743198497936576,1.2928232956662502,2025.7203990651228,2026.28618592998,140.33816986365653,1.2947430537111089,1.127043996038205,,,,,,,,613.0614155474395,1200.8679031881722,0.05451918708996123,0.0682149852378093,,,
713,113.02401,-8.881327,HD59984,3.05e+18,36640.0,59984,6677245,34.8832,-91.986,-167.789,5.776708,0.736619,55.35,True,True,,,5797.49200765895,239.47405235671,3.54605524731093,0.197242266829257,-0.792,0.0886231150367314,0.318561578043646,0.0,1.34836365640031,0.0412995618779091,5.4,0.0,0.0,0.0,,4.417,0.236,4.086,0.14,4.489,0.016,5.092,0.266,4.58,0.076,4.48,0.016,6.432,0.022,5.935,0.023,0.94175791761265,-0.0659800470135705,0.0731079309999882,1.61195951911748,-0.0283600374000295,0.0322342737585175,9.92550736956567,-0.118090235192032,0.108974061567343,3.997644265671,-0.0497095207371325,0.0473832117803248,0.317683561118849,-0.0391700282398717,0.0424501768395908,6115.93709075941,-226.14869068595,207.710700923884,0.514409057054428,-0.0491001701775247,0.0447626329017373,69.1856818160029,-3.88186763610396,3.62625591378269,1093.85778281378,-3.88186763610396,3.62625591378269,,,,7.534934,-8.881327,224,1.2637570762756698,1.2826069853165016,2025.7434255192595,2026.3125018775647,140.85844406249998,1.2847321704621122,1.1281232954305611,1.0,497.0,497.0,0.1491,10.638565431799538,3.8940155345744816,4.712294977928502,282.87526909521836,640.6820755579757,0.0773369457351056,0.10156316222680781,3.7887734152075083,98.95065416365425,119.74391641174618
714,114.71392,-5.465545,HD61383,3.06e+18,37233.0,61383,65953626,18.8219,226.754,-126.88,7.424957,0.807514,53.1,True,True,,,5676.4708474492,200.501378373764,3.81029586475778,0.185008863320186,-0.452,0.0596493067513644,0.182950620041594,0.0,1.08378328740325,0.0383535057591934,4.47,0.0,0.0,0.0,,5.954,0.134,5.925,0.046,5.975,0.015,6.371,0.023,6.054,0.036,5.968,0.018,8.182,0.0,7.58,0.03,0.93069860152211,-0.0355684453008469,0.046048167619859,1.52855515463768,-0.0189843864902164,0.0192519827747131,10.0041030609549,-0.0739236219768245,0.0573474437541002,4.03867609652551,-0.0265558783601847,0.0297508179915296,0.367928251581766,-0.0255583300145362,0.0306133846251961,5881.98915308454,-115.666570210983,133.799060360415,0.400436702122867,-0.0251004219367869,0.0297093198927773,74.5946653970784,-2.43783094994527,2.65743291175757,1225.16620654668,-2.43783094994527,2.65743291175757,,,,7.647594666666667,-5.465545,230,1.2102422151289156,1.2355433085403662,2025.736846532363,2026.325659851357,146.21470148445312,1.2379613379908656,1.0957691864835235,1.0,239.0,239.0,0.3106,15.341305307422992,1.021328055623096,1.5717491505592354,271.29979956764697,616.6230558410006,0.07889047266233835,0.10372449287610726,7.594178871404233,24.971500131311277,38.429311623710554
715,114.9972,-3.5975077,HD61606,3.06e+18,37349.0,61606,66100263,71.0323,70.078,-278.117,6.889849,1.149225,-18.35,,,,,5005.0959812404,141.155826272584,4.80487952407618,0.213582719150796,0.0235399328569761,0.0616827114423558,0.0,0.0,0.85,0.06,3.2,0.0,0.757852055548482,1.3368579925729,,4.886,0.207,4.601,0.111,4.888,0.015,5.493,0.027,5.063,0.038,4.885,0.017,8.162,0.02,7.185,0.023,0.797103577665637,-0.0192122591351399,0.0180204067445391,0.732949179159824,-0.0056133151605359,0.0058446738777451,9.32133423541212,-0.581001173681965,0.381864111825999,4.60711764501702,-0.0146127824476352,0.0102128906865202,2.86042071567386,-0.111862610895674,0.0883865393175118,4931.4474472604,-56.728791935474,55.9312307875798,-0.544391373733921,-0.0147413546548846,0.0161044124943889,200.739840985114,-3.79875768476532,2.98545096506604,4989.18204048408,-3.79875768476532,2.98545096506604,,,,7.666480000000001,-3.5975077,233,1.18457326039028,1.2130043072585155,2025.733557038915,2026.328949344805,148.5460340560008,1.2152771524094872,1.0806988510249145,1.0,325.0,325.0,0.1575,13.155870289605438,0.1577360426784004,0.1675323437759482,165.32185104804535,383.5628443582362,0.10217569693166971,0.1352642511227905,2.9498631498133467,2.954284061551738,3.137761824168451
716,114.00596,-3.1517715,HD60779,3.06e+18,36976.0,60779,65672998,28.221,-278.833,111.645,7.022779,0.735582,129.75,,,,,5912.12960936822,103.312584092031,4.19007353132868,0.0937342462517114,-0.198,0.0734077708497183,0.0785412426967731,0.0,1.15761032011757,0.0346723439067595,0.0,,0.0,0.0,,5.77,0.117,5.581,0.048,5.768,0.015,6.083,0.023,5.805,0.034,5.721,0.023,7.715,0.023,7.163,0.023,0.998860438038697,-0.0377647142546725,0.0387132223257325,1.11737312139621,-0.0102583333086668,0.0098420739963989,9.76929938060614,-0.138922267509289,0.108048120237719,4.34096552080236,-0.0221379159609443,0.0226985080201727,1.01009334125545,-0.0580141686054664,0.0620124513188367,6003.45066619585,-78.0254653045613,76.3907249503627,0.16374192614843,-0.0162336236826134,0.0170160288210276,120.597496334314,-3.07696312423602,3.27788368632962,2433.39267581363,-3.07696312423602,3.27788368632962,,,,7.600397333333333,-3.1517715,234,1.1787116462775973,1.207696325109011,2025.730267545467,2026.328949344805,149.31537473996656,1.210654214417497,1.0768568712361688,1.0,295.0,295.0,0.2053,13.808619268474851,0.3090033870999706,0.6259624441595575,357.2449270932882,788.1094082093332,0.06926134796105053,0.09016356741471616,5.657768787265668,8.515682994123644,17.250612657410972
717,111.4884,-2.2484674,HD58556,3.06e+18,36071.0,58556,64408446,29.5539,-14.949,-47.469,6.856641,0.715368,10.84,,,,,,,,,,,,,,,,,,,,5.442,0.135,5.372,0.055,5.587,0.014,5.97,0.02,5.732,0.042,5.668,0.016,7.539,0.023,6.992,0.023,1.12240419105552,-0.0696343958704742,0.0381188464109272,1.11020355967377,-0.0145656139412009,0.0131582005795028,9.10667960425435,-0.528882343336976,0.417581197168326,4.39961182271986,-0.03539983102511,0.0185307594334247,1.16506781331203,-0.100147010596847,0.0627398403850903,6387.74247269821,-158.731457564057,196.632491508379,0.266041489901173,-0.0350786302457184,0.0420104492910789,127.411017420543,-4.79510797051377,2.5898028339972,2697.30472705675,-4.79510797051377,2.5898028339972,,,,7.43256,-2.2484674,235,1.1673301359647072,1.1980952887745704,2025.7203990651228,2026.325659851357,150.86467500571248,1.201632082674157,1.0678170920833248,,,,,,,,549.4621458189229,1095.5188057367375,0.05754414602624886,0.07242611153508632,,,
718,126.89636,-5.1486363,HD71479,3.07e+18,41479.0,71479,169108295,24.5418,-124.94,-80.693,7.042251,0.761108,60.22,True,True,,,5909.91045458907,104.731088088086,3.50038884581076,0.0896485080397869,0.31,0.0821856824513856,0.0,0.0,1.22109790471348,0.0927639474207109,4.84,0.0,3.20185876600916,0.388445311572064,,5.739,0.175,5.677,0.054,5.79,0.015,6.097,0.023,5.864,0.029,5.771,0.017,7.754,0.0,7.182,0.023,1.19606455537356,-0.0395785263127064,0.0351965347994341,1.26201710137446,-0.0119895641835992,0.011174591924028,9.44861900248924,-0.171216415849882,0.16293251214603,4.31607099068483,-0.0219636330088626,0.0177127757339512,0.856466809143572,-0.0524719173054633,0.0441952056755398,6005.84459185125,-81.6458602476214,79.0274038102671,0.268622103246957,-0.0168794990561433,0.016874374238004,110.372079686173,-2.8857627414838,2.48393273308459,2306.47151926544,-2.8857627414838,2.48393273308459,,,,8.459757333333332,-5.1486363,230,1.2061014102873604,1.23226816781022,2025.763162479948,2026.3552652923893,147.58661803962508,1.234878233710925,1.0976742978839915,1.0,293.0,293.0,0.1628,13.855667511321869,4.919240518942228,5.887598246177404,677.6671369706852,1307.3752574677194,0.05181221897303513,0.06450006283410756,6.03251162666973,182.2811770571488,218.16342059720822
719,128.32332,-5.3279223,HD72528,3.07e+18,41968.0,72528,121232944,19.956,68.286,-42.093,7.209108,0.684188,14.38,,,,,,,,,,,,,,,,,,,,6.072,0.099,5.908,0.034,6.07,0.015,6.359,0.024,6.088,0.027,6.036,0.018,7.787,0.0,7.34,0.03,1.21832648661522,-0.114945948268622,0.0875457559199035,1.33724990308475,-0.0213990183342083,0.0231447054282827,9.37232435564927,-0.388232530653827,0.318138398781505,4.27439392825592,-0.0587075280823974,0.038141991416472,0.735259863954855,-0.108094149721588,0.0706982068949035,6369.45617506127,-197.474460818327,189.852845945064,0.420317644834165,-0.0386143035745308,0.0391479689450306,101.394804605092,-6.37510265387056,3.88163206157749,2032.04000524418,-6.37510265387056,3.88163206157749,,,,8.554888,-5.3279223,230,1.2086756536948575,1.2347862235529412,2025.7664519733955,2026.3585547858368,147.6896495393446,1.2376132872893029,1.0993761939032958,,,,,,,,710.3099904514306,1361.0219220117394,0.05056207046870728,0.06280061769421369,,,
